,Tweet_Text,created,Twitter_screenname,Followers,id,location
507,". @airvistara your app doesnt seem to working today. 

Kicks back to home screen in final payment confirmation screen.",2022-05-05 14:42:02+00:00,Dharmaatica,2175,1.52223E+18,🇨🇦 
508,"@joybhattacharj @airvistara samiliar experience for me - forgot my airpods ( were kept on the middle seat ) and when i realised that i’m about half an hours time, the airline could not locate it - couldn’t do much as they reported item not found ! but",2022-05-05 14:41:27+00:00,RohitIndia1107,180,1.52222E+18,Dilli
509,@airindiain Well back on @airvistara my current preferred domestic ride but see you on your flagship #AI101 on 17May. No better way to the USA than @airindiain !,2022-05-05 14:39:43+00:00,VisheshCC,3641,1.52222E+18,"New Delhi, India"
511,@Sachin81224590 @airindiain @airvistara If you promise my stopping flying will #MakeJetFlyAgain I will 🙏 see my next tweet …,2022-05-05 14:37:53+00:00,VisheshCC,3641,1.52222E+18,"New Delhi, India"
513,@joybhattacharj @airvistara @shrutisays you may like to add your experience with them in this thread which was so insensitive to say the least!,2022-05-05 14:35:22+00:00,PriyankaJShukla,312897,1.52222E+18,"Raipur, India"
516,"@joybhattacharj @airvistara You are loved by so many Joyda, especially the Sports enthusiasts. Perhaps there was one in that Air Vistara flight as well who is your ardent fan and wanted to keep it as a souvenir. Thinking out of the box. 😀",2022-05-05 14:24:58+00:00,ilovemithunda,839,1.52222E+18,"Tucson, AZ"
518,@_ashish @joybhattacharj @airvistara @IndiGo6E Yes its their monopoly now so they treat even the premium travelers sloppily,2022-05-05 14:20:51+00:00,PBnrg,12626,1.52222E+18,
520,@PBnrg @joybhattacharj @airvistara @IndiGo6E they've probably got overwhelmed by the numbers and hired some staff from their aggressive competitors who never had a sense of customer service,2022-05-05 14:18:50+00:00,_ashish,703,1.52222E+18,Where the streets have no name
521,"@Prettisiingh @IndiaKravMaga @airvistara Same experience. Vistara, remember, breakfast is the first meal of the day.",2022-05-05 14:17:23+00:00,UmaSudhindra,885,1.52222E+18,India
522,@airvistara thank you for this much precious gift..really appreciate.. https://t.co/0FWYyyrJWB,2022-05-05 14:16:36+00:00,floydfanme,344,1.52222E+18,kolkata
523,@joybhattacharj @airvistara Tata's have been simply creaming of their brand name. Substance is abysmal.,2022-05-05 14:16:31+00:00,SandeepBhusha10,299,1.52222E+18,
525,"@joybhattacharj @airvistara Like pay the amount but we won't tell you how much is ticket difference amount and how much change charges. I gave up the ticket and booked another ticket on @IndiGo6E 
If you wanted @airvistara, I can give you the PNR I am tal",2022-05-05 14:14:29+00:00,PBnrg,12626,1.52222E+18,
526,"@joybhattacharj @airvistara Honestly, I am losing my patience with them too. Recently I had to change a ticket called their CS number, gave the time and day I wanted the ticket changed to. A huge amount was provided. I asked for a breakdown. And the CS te",2022-05-05 14:12:54+00:00,PBnrg,12626,1.52222E+18,
531,"@joybhattacharj @airvistara Service industry should work as service industry..
Delight misses many times and customers are lost forever however generally in 3-4 options industry customer stay with bitter heart.
Should get refund or new piece.
Many ppl mis",2022-05-05 14:08:36+00:00,raviagarwal108,1273,1.52222E+18,Jaipur Bhilwara Mumbai 
537,"@airvistara worst customer experience, my first time travelling with vistara. 
I booked tickets for my family and had health emergency, I contacted customer/nodal officer for attending my case on priority to either provide refund or free reschedule. It ha",2022-05-05 14:04:24+00:00,kratikagupta208,0,1.52222E+18,
538,"@airvistara Still waiting for your response!! 
I can’t imagine such ignorance from airlines claiming to go global",2022-05-05 14:03:58+00:00,MahimaAnand27,3,1.52222E+18,
539,"And then they tell me it is gone, and waste my time for good measure. If this is the way @airvistara look after a really loyal flier, I have nothing to say.",2022-05-05 14:01:17+00:00,joybhattacharj,146314,1.52221E+18,Delhi
540,"I've had an absolute shocker with @airvistara. And it's quite a saga. The story actually begins on the 19th of March when I was flying back from Mumbai. A kindly airhostess, seeing me struggle in my black jacket, offered to hang it up.",2022-05-05 14:01:14+00:00,joybhattacharj,146314,1.52221E+18,Delhi
541,@airvistara hi have dropped in a mail thrice to the cust relations email. awaiting a revert ... No reply ..pls assist,2022-05-05 13:45:30+00:00,KiloVwatt,75,1.52221E+18,"New Delhi, India"
542,@airvistara Does that justify to keep me on hold without saying a word and disconnecting the line????,2022-05-05 13:43:15+00:00,wohbitcoinwaala,161,1.52221E+18,Dubai
544,Thank you @airvistara Farhan Haidar for always sorting me out. Super sweet and helpful. Best ever,2022-05-05 13:29:12+00:00,Eeshasingh_,66,1.52221E+18,New delhi
546,@airvistara seriously vistara unknown City i travel to give my bpsc exam and that is what u give us ...my clothes book all are gone . It's been 24hrs i didn't received my bag!! Who will responsible for my loss ??????,2022-05-05 13:23:16+00:00,priya_as871428,5,1.52221E+18,
547,@airvistara my flight UK673 they check in you accept your baggage but when you received your destination you baggage was not loaded and they will give you silly excuses...,2022-05-05 13:22:44+00:00,priya_as871428,5,1.52221E+18,
548,@LiveFromALounge @Boeing @airvistara Read something yesterday indicating that 787 deliveries will be recommending shortly 🤞,2022-05-05 13:21:27+00:00,JSS779,9393,1.5222E+18,"B777-9, up front! 🥂🍾✈️"
551,@parija_d @airvistara This is us. Watch this if you want to cry everyday for 2 hrs.,2022-05-05 13:14:10+00:00,mishra_baibhav,1182,1.5222E+18,"Mumbai, India"
552,@mishra_baibhav @airvistara What's that you are watching? Any good?,2022-05-05 13:13:30+00:00,parija_d,963,1.5222E+18,Bhubaneswar
553,"@airvistara , have you discontinued your Doha ,Qatar flights ?",2022-05-05 13:10:19+00:00,riazTweet,42,1.5222E+18,
554,RT @VisheshCC: Great to fly the #Tata owned @airindiain over @airvistara today only bec of timing but look forward to this becoming my pref…,2022-05-05 13:04:36+00:00,sanjivchau,420,1.5222E+18,"New Delhi, India"
556,@airvistara Your advt show Cjb - bom from 20/05. But your website does not give any scheduled flights?,2022-05-05 13:04:09+00:00,vikaspell,10,1.5222E+18,Hindustan
559,The @airvistara has the worst service but they proudly say we are the best airlines. I've to come on tweet so that I can get my voucher. If any one think they have got worst service do they @airvistara and i think @AxisBank @AxisBankSupport is also responsible for this.,2022-05-05 13:02:12+00:00,Harshsh50916592,8,1.5222E+18,
560,Hi @airvistara how many CV points do I need to upgrade from economy to premium economy class… I m travelling to mumbai from delhi at 12 noon Sunday,2022-05-05 12:57:13+00:00,IamRanaPSingh,105,1.5222E+18,"New Delhi, India"
562,Now @GoFirstairways charges 200 for printing your boarding card at #Nagpur ... You must web check and take a print at the kiosk... Is that happening with other airlines and airports. @IndiGo6E @airvistara @flyspicejet @AirAsiaIndia,2022-05-05 12:56:45+00:00,S_kotnala,1792,1.5222E+18,Mumbai
563,@airvistara Were you able to check this? @airvistara,2022-05-05 12:55:47+00:00,ashverism,7,1.5222E+18,
565,"@airvistara I have mailed you people repeatedly to get an answer on this, kindly help. Do I need a RT-PCR test to travel to Singapore, I am vaccinated with two doses of vaccine and I am traveling on 27th May.",2022-05-05 12:27:33+00:00,rajivkgp,45,1.52219E+18,"Gurgaon, Haryana"
567,@airvistara absolute chaos UK955 to Mumbai. Flight already late. No announcement for boarding for Business class. A fish market.,2022-05-05 12:19:59+00:00,kulmeetbawa,7383,1.52219E+18,"Gurgaon, India"
570,@LiveFromALounge @Boeing @airvistara So this isn't the one that's going to LH right.,2022-05-05 12:06:14+00:00,akbars600,2030,1.52219E+18,Mumbai
571,@AeroSaleem @jetairways @TheSanjivKapoor @IndiGo6E @airvistara @airindiain @AirAsiaIndia @DGCAIndia @JM_Scindia @rohit_malik_g Good,2022-05-05 12:04:59+00:00,amar1301,4231,1.52219E+18,"New Delhi, India"
573,"#The_Boss_is_back 
Today ,5 May, 29 birthday,
jet Airways  flew again!
Congratulations to the entire team for bouncing back Once again.❤️🔥🔥🎉🎉🎊🎊 @jetairways @TheSanjivKapoor
 @IndiGo6E @airvistara @airindiain @AirAsiaIndia @DGCAIndia @JM_Scindia @amar1301 @rohit_malik_g 👇🏻 https://t.co/BCwLHzpGBm",2022-05-05 12:03:43+00:00,AeroSaleem,2750,1.52219E+18,"Bundelkhand Mahoba, India"
574,"@airvistara @airvistara 
The baggage has been received in damaged condition even after giving you guys in written the bag lock code.
What kind of services are these and even some items from the bags are missing https://t.co/XQ1i8WadSr",2022-05-05 11:57:43+00:00,shivams43390095,1,1.52218E+18,
575,"@YatraOfficial Can you please refund fare for an @airvistara flight that I had booked but didn't take. It has been confirmed by the airline that they have refunded the amount to you. Booking Ref No. 0402220038472 PNR: 64ZXD9
Let me know if anything else i",2022-05-05 11:57:33+00:00,rohitmittal86,143,1.52218E+18,
576,@airvistara Yep. Looking forward to it 😊,2022-05-05 11:56:18+00:00,sajhm13,181,1.52218E+18,"Bengaluru, India"
577,@airvistara @RNTata2000 @AxisBankSupport i called to claim for a domestic flight ticket which i got after spending 1 lac inr on my CC. The female says no seats available but i can C seats online She put me on hold widout sayin anything &amp; left the conv,2022-05-05 11:56:03+00:00,wohbitcoinwaala,161,1.52218E+18,Dubai
578,@airvistara @airvistara team - are you going to revert back on this?,2022-05-05 11:49:26+00:00,AjenPundhir,5,1.52218E+18,India
579,@JM_Scindia @MoCA_GoI Compensation is denied by @airvistara,2022-05-05 11:41:42+00:00,Dsouzadoo,72,1.52218E+18,United Kingdom
580,6)My flights BomGoa on 27 May n 01 jun2020 cancelled by @airvistara. Refunds denied initially paid after 6 months. Am still waiting fr compensation. My booking reference has been given,2022-05-05 11:40:55+00:00,Dsouzadoo,72,1.52218E+18,United Kingdom
581,"@jagograhakjago 
@airvistara  Cancellation Policy 
14.2 Cancellation of flight
14.2.1. In case of flight cancellation, TSAL shall endeavour to inform Customers at least 2 weeks before scheduled departure and arrange alternate flight/refund as acceptable t",2022-05-05 11:35:07+00:00,Dsouzadoo,72,1.52218E+18,United Kingdom
582,"@GoFirstairways is SHAMELESSLY not replying to any complain request - neither the NODALOFFICER nor the FEEDBACK team. An ARMY OFFICER AND HIS SISTER ARE INVOLVED!
@airvistara QUICKLY RESOLVED THE ISSUE! HONESTY PAYS! TATA IS AT THE TOP FOR A REASON! https",2022-05-05 11:22:46+00:00,anchitchandra,22,1.52217E+18,New Delhi
583,@jagograhakjago My flights BomGoa 27 May n 01 jun2020 cancelled by @airvistara.Refunds denied initially pd after 6 months. Still waiting fr compensation. @airvistara has said that they wont pay compensation even if it violates @DGCAIndia CAR n @airvistara,2022-05-05 11:15:00+00:00,Dsouzadoo,72,1.52217E+18,United Kingdom
584,@airvistara Horrible experience during my travel from chennai to mumbai by 7am flight. I had my left hand on the hand rest and the rubber quality was poor where my favourite shirt got stains. I had to go for an important business meeting and purchased new,2022-05-05 11:14:58+00:00,ANANDTHIRUG,2,1.52217E+18,
585,@airvistara @AxisBank its been 7 days since im waiting to get my ticket voucher for reaching milestone and even cv points your executive earlier mentioned that it take 2 days. its been 7.... please help,2022-05-05 11:14:56+00:00,Yrsnews,683,1.52217E+18,India
586,@happu_singh007 @flyspicejet Well @airvistara has a wonderful customer service when it comes to issues like this… i will make sure i remember it the next time i fly domestic…mistakes happen however that is what the customer care is supposed to handle�,2022-05-05 11:11:46+00:00,99mohi,137,1.52217E+18,
588,"RT @adgully: How PR has become a strong tool for building brand trust

#PublicRelation @DeepshikhaD @BCWGlobal @Rashmi0108 @airvistara @Kri…",2022-05-05 10:58:25+00:00,AmeerKIsmail,293,1.52217E+18,India
589,@pallav42 @LiveFromALounge @Boeing @airvistara Maybe covered for the paint process,2022-05-05 10:45:54+00:00,abhay__Tyagi,7,1.52217E+18,"Bharat , India 🇮🇳"
590,"@airvistara 
I am club vistarma member

I updated the account to gold category through hdfc infenia account. But why the same is not reflected in my account?",2022-05-05 10:43:01+00:00,PoIkadot3372,601,1.52216E+18,Ahmedabad
591,"@airvistara Dear @airvistara , I'm stil waiting to be connected by your executive. Could you please let me know why your customer care is so slow? How much time more I need to wait?",2022-05-05 10:41:51+00:00,shekhar7_kedia,634,1.52216E+18,🇮🇳
592,@airvistara trying to sign up to club vistara saying I have an invalid phone number! I am based in the UK. Help please?,2022-05-05 10:38:26+00:00,HitanM,1117,1.52216E+18,Global Citizen
593,"It's the little things like these that make a day so special. @airvistara making my husband's birthday one to remember. 
Thank you to the entire team of UK-807 DEL-BLR on 29th April, 2022. 

Glad we flew with you on his special day. 
#Vistara #airlines https://t.co/qAyoYhP7c2",2022-05-05 10:35:37+00:00,AkshatiKabra,3,1.52216E+18,"Bengaluru, India"
594,"@AxisBank @airvistara pathetic experience with AB vistara CC, i was issued CC with new CV id instead of existing CV id,a SR request was opened ,more than 10 days with no resolution @axis cust care team keeps asking same q everytime  is this the premium  c",2022-05-05 10:25:30+00:00,jitheshvasu,73,1.52216E+18,
595,@LiveFromALounge @Boeing @airvistara Deliveries of the 787 should be restarting soon na?,2022-05-05 10:24:59+00:00,kushanmitra,18190,1.52216E+18,"New Delhi, India"
596,@LiveFromALounge @Boeing @airvistara Why does this thing have no windows..?,2022-05-05 10:19:28+00:00,pallav42,1791,1.52216E+18,India
597,"@LiveFromALounge @Boeing @airvistara Lol, a project in tatters.",2022-05-05 10:16:13+00:00,Sidd_MCFC,102,1.52216E+18,"Mumbai, India"
598,@LiveFromALounge @Boeing @airvistara When is the induction planned?,2022-05-05 10:14:11+00:00,Sidd_MCFC,102,1.52216E+18,"Mumbai, India"
599,"@airvistara thank u I really had a great &amp; a pleasant experience flying with ur airlines to #Chandigarh yday &amp; thank u for providing complimentary food &amp; tea. The food was tasty, fresh &amp; hot 2

First time I flew with @airvistara in 9 years",2022-05-05 10:13:41+00:00,sajhm13,181,1.52216E+18,"Bengaluru, India"
600,@airvistara it seems your travel recommendations for Delhi to Paris flight are completely out of date. India is classified as green zone and no compelling reason is required whereas travel advisory from your website still not updated. https://t.co/rqoP2SB,2022-05-05 10:10:04+00:00,PiyDW,42,1.52216E+18,
601,"@airvistara @happyeasygo I hope this confirmation is enough for your validation! 
I don’t know what your team is validating from last 5 months instead of having robust and transparent system! 
Please process the refund immediately! No further due dates ",2022-05-05 10:08:50+00:00,CADixitJain,36,1.52216E+18,
602,"RT @shashank6660: This is with regards to @airvistara 
They have cancelled my ticket for no reason , I have reached airport 1 and half hour…",2022-05-05 09:59:52+00:00,shashank6660,13,1.52215E+18,"Mumbai, India"
603,"@airvistara @Prettisiingh Learn from @airindiain, @airvistara.",2022-05-05 09:58:06+00:00,the_sailu,632,1.52215E+18,Darjeeling
605,.. as frequent fliers of Vistara. @airvistara we believe in the Tata brand for its honesty and commitment. We’re still hopeful that someone from your team can help us find our AirPods. We can provide all the tracking information/ flight details you may need.,2022-05-05 09:55:36+00:00,aakanksha555,115,1.52215E+18,"Littleton, MA"
606,@airvistara I have sent you the vistara id @airvistara,2022-05-05 09:55:19+00:00,AgarwalAdithya,1,1.52215E+18,
607,@airvistara There is a very unprofessional experience by your team. not replying to the mail. not expected,2022-05-05 09:55:14+00:00,mayank8121,90,1.52215E+18,
608,"Day light robbery !! charging 50% as service charges of base fare for a flight ticket , showing me different payment breakup and after making payment changing details in invoice ,how can 2.5k be charged as service charge for 5k ticket,pls hlp @TAFI_TWEETS @airvistara @makemytrip https://t.co/8CMpWEeNzV",2022-05-05 09:52:22+00:00,shrey35,19,1.52215E+18,Ujjain
609,@Prettisiingh @airvistara Water can be of use atleast,2022-05-05 09:48:32+00:00,HemendraKaushik,62,1.52215E+18,"New Delhi, India"
610,@airvistara left my AirPods Pro on UK993 on 03/05. Ground staff claimed nothing was found despite FindMy app showing them near the gate itself till 9pm after which they moved out of @CSMIA_Official. Timing coincides with staff shift change. Extremely disa,2022-05-05 09:46:20+00:00,aakanksha555,115,1.52215E+18,"Littleton, MA"
611,@Prettisiingh @airvistara That’s a pretty shit breakfast.,2022-05-05 09:45:48+00:00,delhigreenlung,18,1.52215E+18,The Netherlands / India
612,RT @i_m_AmitSharma: @airvistara @anupam_sriv ++@purti_bafna @shivamkikky @PoojaSetia26 @CNBC @ZeeBusiness Guys look how the fraud company e…,2022-05-05 09:41:04+00:00,i_m_AmitSharma,11,1.52215E+18,"karnal, India"
613,"RT @i_m_AmitSharma: @airvistara @anupam_sriv Hi @airvistara , please do not help him in any way to this cheater guy. He is the employee of…",2022-05-05 09:40:57+00:00,i_m_AmitSharma,11,1.52215E+18,"karnal, India"
614,@Prettisiingh @airvistara Yikes!,2022-05-05 09:26:25+00:00,tarikasingh,16367,1.52215E+18,"Mumbai, India"
615,#B787 First Officers @airvistara India #aviationlovers https://t.co/9yHxmS81eP https://t.co/LEvnDNpXdc,2022-05-05 09:23:53+00:00,AviationJobsMe,46522,1.52215E+18,Worldwide
616,"I was so looking forward to my morning flight as I love the breakfast served by @airvistara. But I was shocked and disappointed to see some packet given to us full of highly processed food ( full of sugar) I can clearly say,it’s NO Longer a Pleasure flying #Vistara #India https://t.co/7HmIbUU92V",2022-05-05 09:20:20+00:00,Prettisiingh,2662,1.52214E+18, India
617,@airvistara kindly check DM,2022-05-05 09:19:11+00:00,AartigauravPuri,1,1.52214E+18,
620,@DeebanSundaram @cjb_aviation @airvistara @the_hindu No way,2022-05-05 08:55:02+00:00,STANLEY97783921,20,1.52214E+18,SALEM CITY
621,"@airvistara @airvistara You will have a foot in mouth situation again, Replied to customer service. The bag was delivered later than promised and an onward journey was made by then, this was communicated to the airport staff. Issue was reported immediatel",2022-05-05 08:52:25+00:00,apoorva2611,17,1.52214E+18,"London, England"
622,@airvistara the worst i have  experience ever from Your staff at Bengaluru Airport. They literally heckled us. And they are liars,2022-05-05 08:49:49+00:00,FarzanAhamed,46,1.52214E+18,"New Delhi, India"
623,"@Narasimha787 @cjb_aviation @airvistara @the_hindu It's loss for @AirVistara for ignoring Chennai wer' millions of people travel don't like to transit via BLR, DEL, BOM for domestic travel. We choose other Non-stop flights. They started Intl connectivity ",2022-05-05 08:47:59+00:00,PrakaashPal,45,1.52214E+18,
624,"@IndiGo6E @airvistara Is RT PCR report required to travel from Delhi - Udaipur for fully vaccinated travellers. Are there any special guidelines for Udaipur, apart from Rajasthan.",2022-05-05 08:47:57+00:00,NalinKu37674940,1,1.52214E+18,
625,"@airvistara Is RT PCR report required to travel from Delhi - Udaipur for fully vaccinated travellers. Are there any special guidelines for Udaipur, apart from Rajasthan.",2022-05-05 08:47:23+00:00,NalinKu37674940,1,1.52214E+18,
626,#Thanks @airvistara for this thoughtful gesture on my #birthday. I equally value our relationship. Cheers! #ClubVistara https://t.co/aJDbWq02as,2022-05-05 08:42:44+00:00,sethsameerseth,1261,1.52213E+18,"New Delhi, Delhi"
627,RT @TinaPareek4: @airvistara I m traveling with my 2 kids (2 &amp; 8 yr)from Pune to Delhi by UK972. I have been allotted 3 seats in 3 differen…,2022-05-05 08:28:45+00:00,charu4444,50,1.52213E+18,"Pune, India"
629,"... and they kept offering me more. Not just that every staff @airvistara were helpful, courteous and thoroughly professional. https://t.co/ZVattlOCxU",2022-05-05 08:23:55+00:00,natarajang,269,1.52213E+18,United States
630,@Sujjan48 @aaiTRZairport @BLRAirport @IndiGo6E @Trichyportal @TrichyTreasures @TrichyInfra @VBJaganath @Ubai_h Nothing hidden agenda. Airlines has prejudice about the domestic market in Trichy. Now Indigo is successfully operating daily flight with Delhi.,2022-05-05 08:18:36+00:00,TrichyAviation,4578,1.52213E+18,"Tiruchirappalli, India."
631,"@IndiGo6E So if I report something, you'll just leave me hanging without any reply?
@flyspicejet @airvistara any comments?",2022-05-05 08:15:41+00:00,abhinav_balu,93,1.52213E+18,"Tiruppur, India"
632,@airvistara where to call for some doubts?,2022-05-05 08:13:48+00:00,iPoonamRalh,1033,1.52213E+18,"Ludhiana, India"
633,@airvistara It’s been more than 24 hours and there still has not been any resolution yet. Could you please provide any update on this issue of forced payment with a denial of boarding warning? @airvistara  @SingaporeAir,2022-05-05 07:58:00+00:00,AswinJegadeesa2,0,1.52212E+18,
634,A very bad service by @airvistara and @MyIndusIndBank i have a membership i am supposed to receive a one way business class ticket on completion on my milestone no response by @airvistara trying and fight for the same snice 1st of april. I would suggest youguysnot to fall in trap,2022-05-05 07:48:30+00:00,AgarwalAdithya,1,1.52212E+18,
635,@airvistara Add SHIRDI also a VISTARA destination from Delhi,2022-05-05 07:47:30+00:00,twojatcapt,54,1.52212E+18,"New Delhi, India"
636,RT @meresapney: @airvistara  please update your website for Singapore travel guidelines as per new circular issued by Singapore. Your old g…,2022-05-05 07:42:05+00:00,meresapney,2,1.52212E+18,
640,@airvistara Still waiting to be connected by your senior executive @airvistara  😔,2022-05-05 07:35:30+00:00,shekhar7_kedia,634,1.52212E+18,🇮🇳
643,"RT @airvistara: Now fly to Malé with direct flights from Mumbai and rekindle the joy of travelling! Hurry, round-trip fares start at INR 19…",2022-05-05 07:30:00+00:00,Sharad380,149,1.52212E+18,
644,"RT @airvistara: When #DiningOnVistara, your dessert cravings will always be taken care of! https://t.co/YbCaEkRLOX",2022-05-05 07:18:34+00:00,chopper_HLO,2,1.52211E+18,"Abu Dhabi, United Arab Emirate"
646,"@airvistara CV points are not credited to my account, despite having complained and given flight details, I am being given a series of instructions to ""Do this &amp; Do that"". Why do #Vistara treat customers as their servants? I have right to CV points en",2022-05-05 07:08:54+00:00,raghav2k,244,1.52211E+18,India
647,"@airvistara It's been 10 days since I've been calling customer care. Nobody in your ""IT"" team knows how to upgrade membership from base to silver? I have emailed 5-6 times no response yet. Is this how @TataCompanies  @SingaporeAir provides service to cust",2022-05-05 07:06:43+00:00,shivamsarin,142,1.52211E+18,"Agra, India"
648,"@airvistara uk 994 Mum to Del 5 May, yet another superb and brilliant service by in flight crew Mahi. She is passionate, loves caring for customers, has exceptional communication skills and serves with a natural smile. I wish her a grand success ❤️❤",2022-05-05 06:58:12+00:00,abbasisonly,116,1.52211E+18,"Gurgaon, India"
649,@airvistara The travel agent is only refunding us 10% of what you'll have refunded to them.,2022-05-05 06:55:22+00:00,MuffiZainu,539,1.52211E+18,
650,"@airvistara Rs. 62,546/- debited on 20.04.2022 for tickets booking, but neither the ticket has been issued nor the amount credited back.
Since, 20th, repeatedly communicating and getting different replies. Communication ref. no. is TCT202205025279916 . Ea",2022-05-05 06:48:14+00:00,ShriBrajesh2,0,1.52211E+18,
651,@airvistara DMed....,2022-05-05 06:41:35+00:00,shekhar7_kedia,634,1.5221E+18,🇮🇳
652,@airvistara Not heard anything from vistara.surprisingly they are least bothered about their customers.,2022-05-05 06:37:13+00:00,mathbob71,154,1.5221E+18,New delhi India
653,"@cjb_aviation @airvistara @the_hindu And we wanted to goa, Punjab and many more cities to fly direct from the coimbatore City.",2022-05-05 06:30:09+00:00,RBALAJI21385575,343,1.5221E+18,
654,"@airvistara Thanks, I was able to manage it through the call centre of Vistara",2022-05-05 06:29:40+00:00,vaibhavjoshi7,20,1.5221E+18,Mumbai
656,"@airvistara My return ticket mentions complimentary meals, the onward journey ticket doesn't. What are my options in that case? I'm booked in Econ Std for my return &amp; Econ Lite/Std for onward.",2022-05-05 06:21:38+00:00,sillyposts,580,1.5221E+18,
657,@airvistara @AxisBankSupport @AxisBank received my Vistara Infinite card over a week ago but my existing CV account (mentioned on the card) hasn't been upgraded to Gold yet. No clarity on the timeline or process. No response to any emails.,2022-05-05 06:17:07+00:00,asnafam,80,1.5221E+18,"New Delhi, Delhi"
658,"@airvistara I have already shared all the required details ,but still no update",2022-05-05 06:15:44+00:00,Ishwari_j22,10,1.5221E+18,"Pune, India"
662,@AmericanAir @airvistara I have sent an email with Case: AA-22PAL-F05N03,2022-05-05 05:57:07+00:00,_abhijit_tweets,14,1.52209E+18,"Troy Hills, NJ"
663,@airvistara Absolutely 🙏,2022-05-05 05:56:28+00:00,iamarnob6543,1730,1.52209E+18,"Bangalore, India"
664,"RT @MuffiZainu: #airlines @airvistara cancelled my flight because they have no travellers. PNR 5DHL46
The said they'll issue a refund of 19…",2022-05-05 05:53:26+00:00,claimcompanies,4024,1.52209E+18,
665,@airvistara  please update your website for Singapore travel guidelines as per new circular issued by Singapore. Your old guidelines is creating confusion,2022-05-05 05:53:15+00:00,meresapney,2,1.52209E+18,
666,"Will appreciate if a senior knowledgeable executive could connect with us to provide the correct information, so that we could plan our trip better @airvistara 2/2",2022-05-05 05:48:54+00:00,shekhar7_kedia,634,1.52209E+18,🇮🇳
667,RT @CaptVilas: @flyingamit @airvistara @SafetyMatters6 I doubt if airlines have circulars with specific instructions on pre monsoon. Howeve…,2022-05-05 05:48:34+00:00,AvglobeW,648,1.52209E+18,India
668,"RT @AeroAwcs: @flyingamit @airvistara @SafetyMatters6 @DGCAIndia They do share information informally, DGCA instructs AAIB informally to ig…",2022-05-05 05:48:30+00:00,AvglobeW,648,1.52209E+18,India
669,RT @flyingamit: @AeroAwcs @airvistara @SafetyMatters6 The data is protected and NOT shared with @DGCAIndia . How does DGCA get to know so m…,2022-05-05 05:48:26+00:00,AvglobeW,648,1.52209E+18,India
670,RT @flyingamit: @AeroAwcs @airvistara @SafetyMatters6 Unfortunately No. As per RTI they have no process . They forward recommendations to t…,2022-05-05 05:48:18+00:00,AvglobeW,648,1.52209E+18,India
671,RT @AeroAwcs: @flyingamit @airvistara @SafetyMatters6 I wonder if they even have a mechanism to implement the recommendations of AAIB.,2022-05-05 05:48:15+00:00,AvglobeW,648,1.52209E+18,India
672,"RT @flyingamit: Had the recommendations of the 2021 @airvistara accident been implemented, could it have prevented this accident? @SafetyMa…",2022-05-05 05:48:05+00:00,AvglobeW,648,1.52209E+18,India
674,Extremely disappointed with @airvistara customer care executives. Different executives provide different information on the list of items that could be carried for an international travel. Providing misinformation is not something that's expected from an reputed airline 1/2,2022-05-05 05:47:26+00:00,shekhar7_kedia,634,1.52209E+18,🇮🇳
675,"#airlines @airvistara cancelled my flight because they have no travellers. PNR 5DHL46
The said they'll issue a refund of 19,500 INR  (~85,000 LKR) to my agent, however @findmyfare says they'll only refund LKR 17,500. Is this fair? Someone's taking advantage. #lka",2022-05-05 05:46:51+00:00,MuffiZainu,539,1.52209E+18,
677,"I guess @airvistara website is down, and no ways to web checkin https://t.co/GsMF40HgDK",2022-05-05 05:27:57+00:00,InspectorDhola,1453,1.52209E+18,Mumbai
678,@Breathedreamgo @airvistara Indigo all the way for reliability and punctuality. Vistara feels more luxurious but can be more pricey!,2022-05-05 05:22:10+00:00,sophierossuk,5568,1.52208E+18,"New Delhi, India"
679,@VisheshCC @airindiain @airvistara The airline which u hv been trying to revive is still grounded for more than 3 yrs mired in litigation &amp; nw u r happy flying sm other airline...,2022-05-05 05:17:17+00:00,Sachin81224590,81,1.52208E+18,
680,"How PR has become a strong tool for building brand trust

#PublicRelation @DeepshikhaD @BCWGlobal @Rashmi0108 @airvistara @KrishnaaBuddhaa @parleproducts @atulogical @RuderFinnIndia @AmeerKIsmail @MLLintasGroup #SuhasTadas #MarketingNews @Ganeshmala3

More:https://t.co/2WCdqrl7N2",2022-05-05 05:17:17+00:00,adgully,6542,1.52208E+18,India
681,"@airvistara On your GST Portal (https://t.co/Oyiufal7Qt), the calendar field is not working and doesn't respond. This doesn't allow downloading invoices. Can you provide an alternate solution to request GST Invoices on priority until you fix the issue?",2022-05-05 05:16:33+00:00,lokeshsahal,100,1.52208E+18,
682,@airvistara pls help in resolving a loss of belongings concern shared on DM,2022-05-05 05:14:16+00:00,snehabanerg,1478,1.52208E+18,"Bengaluru, India"
683,@airvistara is UK-0647 cancelled for today 05/05?,2022-05-05 05:01:07+00:00,AnandJain17791,0,1.52208E+18,"Mumbai, India"
684,"@airvistara Need urgent help. Yesterday I made payment of 4800 rs for premium seats for my Shrinagar to Pune flight, amount got debited and yesterday premium seats were reflecting in my itinerary but today morning it shows seats are not selected.Payment i",2022-05-05 05:00:04+00:00,Ishwari_j22,10,1.52208E+18,"Pune, India"
